npa_id,create_date,cycle_time,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
38958,2020-08-12 08:00,50765.36,3.0,8.0,2020.0,-50,76,1,6282,LLC,0,no_policy,CA,2,318,316,5,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,2,2,62,1,0,0.0,0,10,Finance   Insurance,Desk,10,45.0,0,0,0,0,0,0,1,140000.16,0,0,1,2,1,0,0,0,0,0,core,4,16,0,31.0,10,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,silver,0,0
40040,2020-08-31 15:25,77793.81,2.0,10.0,2020.0,-26,191,1,7011,LLC,1,quoting,TN,2,88,97,6,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,5,5,40,1,0,0.0,0,1,Tourism   Accomodations,POS,3,341.0,0,0,2,3,10,0,9,41799.81,0,0,0,15,5,0,0,8,7,0,concierge,18,21,0,38.8333333333333,10,2,10,2,0,2,2,0,0,0,0,6,0,0,2,0,-2,5,-5,-22041.63,silver,0,1
47735,2020-11-16 22:00,40430.33,5.0,11.0,2020.0,-42,239,1,5812,LLC,0,has_zp_policy,TN,1,876,1199,5,2,1,Blue Cross Blue Shield,Guardian,0,1,0,0,0,0,13,4,36,1,0,-0.2,0,26,Food   Beverage,POS,26,135.0,0,0,1,7,27,1,16,13752.8682,1,0,46,82,36,0,0,0,0,0,core,1,78,0,20.9459459459459,10,138,102,10,0,4,1,7,0,19,32,13,0,0,-3,0,-22,-3,-17,-1539.8729,silver,0,0
37997,2020-07-24 16:32,58977.05,5.0,7.0,2020.0,-39,93,1,7389,LLC,0,no_policy,SC,1,442,1636,6,3,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,8,2,49,0,0,0.4,1,14,Real Estate,Desk,14,81.0,0,0,1,4,19,0,7,65789.4342,0,0,1,4,2,0,0,0,0,0,core,3,8,0,43.0491803278689,61,0,5,11,0,1,1,0,0,3,4,5,0,0,1,0,13,0,9,-29693.4858,gold,0,0
45724,2020-07-06 12:34,111011.61,4.0,11.0,2020.0,-57,251,1,6282,LLC,1,has_zp_policy,TX,1,934,1770,8,2,1,UnitedHealthcare,Guardian,0,1,1,3,1,0,2,2,55,0,0,-0.3333333333333333,1,26,Finance   Insurance,Desk,30,63.0,0,0,0,1,1,0,2,132497.52,1,0,33,45,19,0,0,0,0,0,complete,1,15,0,44.3888888888889,18,0,3,0,0,1,1,0,0,0,0,0,18,0,-1,-1,-2,0,4,47146.8,silver,0,0
47325,2020-11-12 21:25,30068.55,1.0,11.0,2020.0,-46,239,1,7812,C-Corporation,0,no_policy,NY,6,28,46,4,3,1,UnitedHealthcare,Beam,0,1,1,1,0,0,4,4,,0,0,0.0,0,0,Entertainment   Recreation,Desk,0,0.0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,21,24,0,31.3333333333333,3,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0.0,platinum,0,0
40461,2020-08-28 22:27,23353.56,3.0,9.0,2020.0,-39,135,1,8082,LLC,1,has_zp_policy,IL,1,709,876,4,2,1,Blue Cross Blue Shield,Guardian,0,1,1,1,0,0,13,3,45,1,0,0.0,0,4,Healthcare   Social Assistance,Desk,5,87.0,0,0,1,3,18,0,3,2520.0,1,0,2,4,2,0,0,2,0,0,complete,527,548,0,39.7777777777778,18,0,12,0,0,1,1,0,0,0,2,1,0,0,0,0,15,0,14,2520.0,bronze,0,0
45539,2020-10-28 20:15,64716.15,5.0,12.0,2020.0,-52,261,1,8049,S-Corporation,1,quoting,TX,1,704,7711,3,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,3,2,50,0,0,1.0,1,21,Personal Services,POS,23,51.0,0,0,1,1,1,0,2,116506.92,0,0,3,3,0,0,0,0,0,0,core,3,10,0,58.1,10,0,5,0,0,1,1,0,0,0,0,1,0,0,-1,0,-3,-1,1,26852.52,silver,0,0
51041,2020-09-19 07:58,40883.71,4.0,1.0,2021.0,-53,175,1,8999,LLC,0,no_policy,TX,1,111,128,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,3,3,37,1,0,0.0,0,-1,Unknown,Unknown,3,57.0,0,0,1,2,9,0,3,175344.0,0,0,0,3,2,0,0,0,0,0,core,0,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,131152.0,platinum,0,0
53941,2021-02-10 20:17,31873.23,2.0,3.0,2021.0,-30,131,1,7389,C-Corporation,0,quoting,CA,1,40,903,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,4,2,41,1,0,0.0,0,1,Professional Services,Desk,2,73.95,0,0,1,1,5,0,4,28148.4,0,0,0,1,1,0,0,2,0,0,complete,6,8,0,39.5,16,0,4,12,0,0,1,8,0,0,12,0,0,0,0,0,3,0,5,3123.9,silver,0,0
38257,2020-06-30 23:26,79266.05,3.0,8.0,2020.0,-57,161,1,7372,C-Corporation,0,has_zp_policy,CA,2,51,69,2,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,5,5,38,1,0,0.0,0,0,Technology,Desk,2,0.0,0,0,0,2,3,0,1,300000.0,0,0,0,0,0,0,0,4,0,0,core,3,15,0,37.0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,-1,0,325,150000.0,gold,0,0
54791,2021-02-05 07:03,42204.85,3.0,3.0,2021.0,-69,133,1,8742,LLC,1,external_policy,DC,1,49,23,5,2,1,DC Health Link (Benefit Exchange Marketplace),Guardian,0,1,0,1,0,0,3,3,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,43,47,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
51068,2020-12-29 17:24,49224.7,2.0,12.0,2020.0,-34,75,1,7991,LLC,0,no_policy,CT,2,558,1347,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,1,1,0,0,0,23,1,41,1,0,-0.3888888888888889,0,18,Entertainment   Recreation,POS,18,303.0,0,0,1,13,35,1,22,15471.6,0,0,2,35,29,0,0,5,0,1,complete,1,5,0,27.3127572016461,152,91,147,27,0,2,2,10,20,22,3,12,0,0,3,0,3,0,-34,-535.5284,silver,0,0
40971,2020-09-16 01:43,112283.81,3.0,9.0,2020.0,-69,135,1,1731,S-Corporation,1,no_policy,WA,1,1284,1271,4,3,1,Premera Blue Cross,Beam,0,1,1,1,0,0,9,4,41,1,0,0.2,0,41,Construction,Non-Desk,41,111.0,0,0,1,2,3,0,6,186278.3866,0,5,5,135,129,0,0,0,0,0,complete,2,26,0,33.3018867924528,39,14,17,10,0,1,1,0,37,2,0,2,52,0,0,0,0,0,1,-100394.4067,bronze,0,1
48026,2020-11-16 14:35,48512.36,4.0,11.0,2020.0,-43,239,1,2711,S-Corporation,1,has_zp_policy,NY,2,339,1277,1,1,1,Oxford Health Plan (UnitedHealthcare),no_dental_carrier,0,0,0,0,0,0,4,4,36,0,0,0.0,0,10,Communications,Desk,10,69.0,0,0,1,3,11,0,5,130000.032,1,0,4,9,3,0,0,0,0,0,core,1,39,0,38.0222222222222,36,9,10,23,0,1,1,0,0,1,15,0,0,0,0,0,3,-1,4,130000.032,silver,0,0
36203,2020-06-04 21:28,86661.46,4.0,6.0,2020.0,-51,52,1,7371,C-Corporation,0,quoting,VA,6,57,59,4,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,4,4,29,0,0,0.0,0,1,Technology,Desk,1,0.0,0,0,4,4,12,0,3,120000.0,0,0,2,5,0,0,0,0,4,1,core,28,44,0,34.5714285714286,14,0,8,6,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0.0,gold,0,0
42965,2020-10-06 19:06,40067.61,4.0,11.0,2020.0,-43,239,1,7361,S-Corporation,1,no_policy,TX,1,237,236,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,1,1,44,1,0,0.0,0,6,Professional Services,Desk,7,36.0,0,0,1,1,6,0,1,36000.0,0,0,0,0,0,0,0,1,0,0,core,10,19,0,29.0,7,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,-10,0.0,gold,0,1
37051,2020-06-30 15:50,56143.61,5.0,7.0,2020.0,-62,90,1,7389,LLC,1,has_zp_policy,CO,3,365,365,3,2,1,UnitedHealthcare,Beam,0,1,1,0,0,0,4,4,38,1,0,0.0,1,10,Professional Services,Desk,11,69.0,0,0,1,4,6,0,3,49666.64,0,0,0,0,0,0,0,0,0,0,core,1,29,0,33.0,19,0,1,0,0,2,2,0,0,0,0,1,0,0,1,0,3,0,4,2166.68,platinum,1,0
46591,2020-10-15 19:48,76229.45,6.0,11.0,2020.0,-48,159,1,6282,LLC,0,has_zp_policy,IL,1,36,26,5,2,1,UnitedHealthcare,Principal,0,1,1,0,0,0,2,2,26,0,0,0.0,0,0,Finance   Insurance,Desk,1,45.0,0,0,0,1,2,0,1,36923.04,0,0,0,1,0,0,0,2,1,0,core,17,21,0,26.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,gold,0,0
42331,2020-09-06 14:23,42738.48,3.0,10.0,2020.0,-48,102,1,8322,S-Corporation,1,has_zp_policy,CA,1,1032,1017,5,2,1,Kaiser Permanente,Guardian,0,1,1,0,0,0,6,2,36,0,0,0.5,0,32,Healthcare   Social Assistance,Desk,33,221.0,0,0,1,6,28,0,6,0.0,1,0,7,14,5,0,0,7,3,0,concierge,0,45,0,33.3333333333333,54,0,15,9,0,1,1,0,13,0,11,1,0,0,0,0,16,2,19,-16190.0,silver,0,0
42711,2020-10-06 18:17,86252.61,5.0,11.0,2020.0,-49,159,1,5912,LLC,1,no_policy,AZ,1,253,531,6,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,6,5,35,0,0,0.0,1,6,Retail,POS,7,75.0,0,0,1,4,19,0,6,86803.47,0,0,2,3,0,0,0,1,0,0,core,41,43,0,37.25,70,2,16,50,0,1,1,0,0,0,8,4,0,0,1,0,14,0,16,32504.082,bronze,0,0
38073,2020-07-27 17:11,105833.2,2.0,12.0,2020.0,-31,318,1,7299,LLC,0,no_policy,CA,1,677,1639,5,2,1,UnitedHealthcare,Principal,0,1,1,0,0,0,5,5,33,1,0,2.0,0,14,Personal Services,Non-Desk,19,111.0,0,0,1,2,4,1,6,159840.0,0,0,0,0,0,0,0,0,0,0,complete,92,97,0,34.4,20,0,4,0,0,1,1,9,0,0,0,1,2,0,0,1,0,0,5,8615.328,silver,0,1
44646,2020-07-21 15:05,80479.66,5.0,10.0,2020.0,-39,149,1,5812,LLC,0,has_zp_policy,PA,1,95,87,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,24,3,,0,0,0.0,0,-3,Food   Beverage,POS,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,90,95,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
38781,2020-08-10 04:10,144276.76,2.0,8.0,2020.0,-82,76,1,7335,S-Corporation,1,no_policy,OR,1,47,1167,3,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,4,3,37,0,0,0.0,1,1,Professional Services,Desk,1,135.0,0,0,1,4,15,0,4,32961.552,0,0,1,3,0,0,0,0,3,0,complete,18,20,0,29.25,6,2,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
40296,2020-09-03 16:18,57126.26,3.0,2.0,2021.0,-50,134,1,7389,LLC,1,no_policy,MN,1,520,4789,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,4,4,58,0,0,0.0,1,8,Personal Services,Non-Desk,13,87.0,0,0,0,0,0,0,4,128123.79,0,0,0,0,0,0,0,0,0,0,complete,127,144,0,37.0833333333333,27,9,6,6,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,6,-10103.47,silver,1,0
51931,2021-01-12 01:49,47225.41,5.0,2.0,2021.0,-41,79,1,7389,S-Corporation,1,has_zp_policy,CO,1,588,410,3,3,1,Anthem Blue Cross,Beam,0,1,1,0,0,0,3,3,32,0,0,1.0,0,12,Personal Services,Non-Desk,13,63.0,0,0,3,4,23,0,2,149142.0,1,0,13,23,8,0,0,10,0,0,complete,161,187,0,31.75,16,0,3,11,0,1,1,0,0,1,11,2,5,0,0,-1,9,0,28,83544.64,silver,1,0
53008,2021-01-24 07:02,40347.85,5.0,1.0,2021.0,-31,156,1,7379,Non-Profit,0,external_policy,CA,1,6,14,4,2,1,Covered California,Guardian,0,1,0,0,0,0,2,2,,0,0,0.0,0,-2,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,38,51,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
53658,2020-12-28 21:35,44160.66,6.0,2.0,2021.0,-40,79,1,5912,C-Corporation,0,external_policy,MI,1,67,2607,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,16,2,30,0,0,0.0,0,-1,Retail,POS,1,255.0,0,0,1,13,106,3,18,99744.6955,0,0,1,2,2,0,0,39,0,0,complete,18,24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
40707,2020-09-10 20:46,55661.6,5.0,11.0,2020.0,-49,159,1,2833,LLC,0,quoting,CA,2,249,1005,6,2,1,Anthem Blue Cross,Beam,0,1,1,0,0,0,100,92,33,1,0,0.0,1,3,Manufacturing,Non-Desk,6,1215.0,0,0,3,84,342,6,98,120393.0428,0,0,16,59,28,0,0,7,1,1,complete,65,98,0,31.8385093167702,520,124,422,112,0,2,1,6,528,18,56,44,0,0,2,3,252,-2,38,-4467.4565,silver,0,1
39022,2020-08-11 19:22,37560.11,4.0,8.0,2020.0,-49,76,1,8111,S-Corporation,1,no_policy,FL,1,575,748,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,3,3,45,0,0,-0.25,1,19,Professional Services,Desk,19,57.0,0,0,0,3,6,0,3,202479.94,0,0,1,2,2,0,0,0,0,0,core,1,2,0,40.5185185185185,18,9,2,4,0,1,1,0,0,0,4,0,0,0,0,0,2,0,-1,67493.3134,silver,0,0
51978,2021-01-08 17:03,37231.31,5.0,1.0,2021.0,-38,124,1,0252,LLC,0,no_policy,CA,1,101,21,2,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,1,1,,0,0,0.0,0,0,Agriculture,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,87,94,0,51.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,silver,0,0
42600,2020-10-01 16:38,27290.31,3.0,10.0,2020.0,-55,191,1,7378,LLC,0,has_zp_policy,OK,1,640,645,5,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,2,2,29,0,0,0.0,0,21,Technology,Desk,14,51.0,0,0,2,2,2,0,1,55267.2,1,0,5,9,3,0,0,0,3,2,core,2,9,1,28.3333333333333,3,0,3,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0.0,silver,0,0
48664,2020-11-23 19:49,40131.66,1.0,11.0,2020.0,-32,318,1,5944,LLC,0,has_zp_policy,NY,1,472,455,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,1,1,0,0,0,10,5,56,0,0,0.5714285714285714,0,14,Retail,POS,14,171.0,0,0,1,11,96,2,11,131203.9733,1,0,10,10,0,0,0,1,0,0,complete,26,35,0,24.546875,25,39,41,9,0,2,1,4,0,6,4,7,0,0,2,2,39,0,13,480.2819,silver,0,0
40924,2020-09-15 04:20,66234.75,2.0,9.0,2020.0,-47,69,1,7372,C-Corporation,0,has_zp_policy,CA,3,488,489,3,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,2,2,37,1,0,-0.5,0,15,Technology,Desk,15,45.0,0,0,1,1,0,0,1,399999.84,1,0,2,21,12,0,0,0,0,0,core,4,20,0,35.6923076923077,13,0,1,3,0,1,2,0,0,1,9,1,0,0,0,0,0,0,0,0.0,gold,0,0
45097,2020-10-27 16:26,38475.98,3.0,11.0,2020.0,-37,498,1,1521,S-Corporation,1,external_policy,CA,1,445,3099,5,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,7,7,36,1,0,-0.25,0,12,Construction,Non-Desk,13,111.0,0,0,1,4,20,0,6,117919.2857,0,0,17,20,3,0,0,1,1,0,complete,9,27,0,43.5964912280702,57,0,12,10,0,2,1,9,9,3,2,2,0,0,2,-1,15,1,3,15383.0857,bronze,0,0
46163,2020-11-03 19:54,43128.51,2.0,11.0,2020.0,-45,239,1,8999,S-Corporation,1,has_zp_policy,CA,1,456,474,5,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,6,6,49,0,0,0.25,0,13,Healthcare   Social Assistance,Desk,13,99.0,0,0,1,4,8,1,5,35682.0,1,0,0,0,0,0,0,0,0,0,complete,42,58,0,44.8333333333333,36,0,5,23,0,1,1,0,0,1,0,3,0,0,-2,1,1,0,2,-1638.0,silver,0,0
52807,2021-01-25 21:12,18566.5,2.0,1.0,2021.0,-6,156,1,8071,C-Corporation,0,no_policy,NY,2,53,25,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,2,2,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,42,42,0,48.5,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,platinum,0,1
39461,2020-08-20 07:08,52099.65,1.0,8.0,2020.0,-38,135,1,7371,LLC,0,has_zp_policy,TX,2,75,90,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,2,2,47,0,0,0.0,0,2,Technology,Desk,3,75.0,0,0,2,3,10,1,2,104000.0,0,0,1,14,9,0,0,1,0,1,complete,1,14,0,46.5,8,0,2,6,0,1,1,2,0,2,4,2,0,0,1,1,10,0,1,-26000.0,silver,0,0
50287,2020-12-14 19:38,70417.7,3.0,12.0,2020.0,-47,148,1,6732,S-Corporation,1,external_policy,PA,1,5,4974,3,2,1,Highmark Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,9,5,,0,0,0.0,0,-1,Education,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,4,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
46942,2020-10-23 20:32,48661.3,3.0,11.0,2020.0,-37,498,1,7299,S-Corporation,1,quoting,FL,1,139,3216,4,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,3,3,31,1,0,0.0,0,3,Education,Desk,4,40.8,0,0,0,0,0,0,2,96000.0,0,0,0,2,0,0,0,4,0,0,core,4,6,0,31.5,8,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,8,0.0,platinum,0,0
51444,2021-01-04 17:21,47546.8,5.0,1.0,2021.0,-38,124,1,8099,C-Corporation,0,eligible_for_renewal,AZ,2,1211,1209,4,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,2,2,54,1,0,0.1,0,39,Healthcare   Social Assistance,Desk,39,105.0,0,0,1,1,3,0,2,60000.0,0,0,2,9,6,0,0,4,0,0,core,19,27,0,53.0,8,0,4,4,0,0,1,0,0,0,0,2,8,0,0,0,2,0,0,60000.0,gold,0,0
42292,2020-10-01 18:27,50083.01,4.0,10.0,2020.0,-24,191,1,8082,C-Corporation,0,no_policy,TX,2,9,-1,6,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,15,17,0,28.3333333333333,3,0,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0.0,bronze,0,1
45037,2020-10-27 12:18,38917.3,3.0,11.0,2020.0,-51,159,1,8731,C-Corporation,0,no_policy,NC,2,720,649,7,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,4,4,52,0,0,0.625,0,20,Technology,Desk,21,117.0,0,0,1,1,1,0,4,112799.97,0,0,2,7,5,0,0,7,0,0,core,96,98,0,30.1714285714286,35,0,4,16,0,1,1,0,0,0,3,1,0,0,0,0,-3,0,69,0.0,silver,0,0
53031,2021-01-27 21:41,41967.18,4.0,1.0,2021.0,-32,156,1,6282,S-Corporation,1,no_policy,FL,1,351,332,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,3,3,53,1,0,0.0,0,10,Professional Services,Desk,10,51.0,0,0,0,1,2,0,2,187999.92,0,0,0,4,0,0,0,0,0,0,core,2,30,0,50.5,18,0,0,18,0,1,1,0,0,0,0,0,18,0,0,0,2,0,2,0.0,gold,0,0
56483,2021-03-07 07:06,50477.43,1.0,3.0,2021.0,-33,114,1,6282,LLC,0,quoting,UT,1,24,223,6,2,1,UnitedHealthcare,Guardian,0,1,0,1,0,0,2,2,,0,0,0.0,0,-1,Finance   Insurance,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,42,56,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
51939,2021-01-07 17:28,49229.85,4.0,1.0,2021.0,-39,124,1,7372,C-Corporation,0,has_zp_policy,CA,1,14,-11,5,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,36,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
49119,2020-11-30 21:30,52014.6,2.0,12.0,2020.0,-31,318,1,5813,LLC,0,quoting,OR,1,440,1656,4,2,1,Providence,Guardian,0,1,1,0,0,0,5,3,46,1,0,0.0,1,10,Food   Beverage,POS,11,75.0,0,0,1,2,9,1,6,46791.5933,0,0,2,3,0,0,0,0,0,0,core,106,114,0,34.5263157894737,42,15,22,11,0,1,1,1,0,2,2,1,0,0,0,1,-8,0,-1,-18791.24,bronze,0,0
43249,2020-10-11 16:15,44732.6,2.0,10.0,2020.0,-49,102,1,5812,LLC,0,has_zp_policy,MA,1,123,43,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,17,2,52,0,0,0.0,1,1,Food   Beverage,POS,1,171.0,0,0,2,12,24,1,22,34845.2236,0,0,0,0,0,0,0,2,0,0,core,94,98,0,34.8297872340426,34,13,43,4,0,0,1,2,13,8,0,23,0,0,0,0,0,0,0,0.0,gold,0,0
37529,2020-07-13 16:06,70436.78,1.0,7.0,2020.0,-50,87,1,7371,LLC,0,no_policy,MI,2,136,70,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,1,1,37,0,0,0.0,0,4,Technology,Desk,4,51.0,0,0,1,0,0,0,1,99999.84,0,0,1,12,4,0,0,2,0,1,core,63,14,1,26.25,1,3,3,1,0,2,2,0,0,0,2,2,0,0,-1,0,0,0,3,99999.84,silver,0,0
44961,2020-10-23 17:03,31113.5,2.0,12.0,2020.0,-31,318,1,6719,LLC,0,quoting,MO,1,47,61,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,2,2,28,0,0,0.0,0,0,Finance   Insurance,Desk,2,45.0,0,0,1,0,0,0,1,240000.0,0,0,0,0,0,0,0,0,0,0,core,8,13,0,27.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,-1,0,-1,0,-8,120000.0,gold,0,0
41753,2020-09-29 19:43,20967.93,5.0,1.0,2021.0,-31,75,1,5999,C-Corporation,0,no_policy,CA,1,542,3783,3,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,7,7,37,1,0,0.2,1,13,Retail,POS,17,111.0,0,0,1,5,16,0,6,272005.4133,0,0,4,9,1,0,0,0,0,0,complete,36,43,0,26.9019607843137,36,15,15,6,0,1,1,0,0,0,2,1,0,0,0,0,-2,0,-1,71960.0267,silver,0,0
44662,2020-10-19 20:45,57549.41,4.0,10.0,2020.0,-33,164,1,,S-Corporation,1,no_policy,CA,1,831,1203,2,1,1,California Choice,no_dental_carrier,0,0,0,0,0,0,5,5,41,0,0,0.3333333333333333,1,13,Finance   Insurance,Desk,13,87.0,0,0,2,2,11,0,4,82333.3333,0,0,14,23,1,0,0,1,2,0,complete,432,436,0,36.5862068965517,29,0,0,19,0,1,1,0,0,0,9,1,0,0,1,0,10,2,9,82333.3333,silver,0,0
54275,2021-02-16 22:29,54643.7,2.0,2.0,2021.0,-44,79,1,5993,LLC,1,eligible_for_renewal,TX,1,946,1154,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,11,5,39,1,0,0.125,1,30,Retail,POS,30,93.0,0,0,3,8,22,0,9,78528.2044,0,0,13,23,6,4,0,0,0,0,core,10,18,0,30.8139534883721,220,124,192,128,0,1,1,0,0,24,12,28,0,0,0,0,14,0,3,17885.8044,bronze,0,0
53828,2021-02-09 19:05,55912.61,4.0,3.0,2021.0,-44,67,1,7371,C-Corporation,0,no_policy,GA,2,756,748,5,3,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,8,8,42,0,0,1.5,0,23,Technology,Desk,24,69.0,0,0,1,2,3,1,5,190192.26,0,0,2,5,5,0,0,0,0,0,core,11,22,0,23.6216216216216,1,36,27,8,0,1,1,0,0,1,0,3,0,0,1,1,-1,0,2,77692.26,bronze,1,0
